content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Sagat bagus untuk di unistal, yakin aplikasih sampah yg ga bisa di buka.",playstore,sagat bagus untuk di unistal yakin aplikasih sampah yg ga bisa di buka,"['sagat', 'bagus', 'untuk', 'di', 'unistal', 'yakin', 'aplikasih', 'sampah', 'yang', 'tidak', 'bisa', 'di', 'buka']",-54,negative,"['sagat', 'bagus', 'unistal', 'aplikasih', 'sampah', 'buka']",sagat bagus unistal aplikasih sampah buka,Topik 1 - Error/Aplikasi
sampah. maintenance nya gimana sih? bisa mau login malah keluar sendiri. kalo ga sanggup buat aplikasi mending gausah di buat. RIBET! harusnya mempermudah ini malah error terus.,playstore,sampah maintenance nya gimana sih bisa mau login malah keluar sendiri kalo ga sanggup buat aplikasi mending gausah di buat ribet harusnya mempermudah ini malah error terus,"['sampah', 'maintenance', 'ya', 'bagaimana', 'sih', 'bisa', 'mau', 'login', 'malah', 'keluar', 'sendiri', 'kalau', 'tidak', 'sanggup', 'buat', 'aplikasi', 'mending', 'tidak usah', 'di', 'buat', 'ribet', 'harusnya', 'mempermudah', 'ini', 'malah', 'error', 'terus']",-118,negative,"['sampah', 'maintenance', 'nya', 'gimana', 'sih', 'login', 'kalo', 'sanggup', 'aplikasi', 'mending', 'gausah', 'ribet', 'mempermudah', 'error']",sampah maintenance nya gimana sih login kalo sanggup aplikasi mending gausah ribet mempermudah error,Topik 1 - Error/Aplikasi
Aplikasi sampah yang bikin aplikasi gak kompeten,playstore,aplikasi sampah yang bikin aplikasi gak kompeten,"['aplikasi', 'sampah', 'yang', 'bikin', 'aplikasi', 'tidak', 'kompeten']",-50,negative,"['aplikasi', 'sampah', 'bikin', 'aplikasi', 'gak', 'kompeten']",aplikasi sampah bikin aplikasi gak kompeten,Topik 1 - Error/Aplikasi
"DANA UTK PERAWATAN WEB KEMANA???! Pajak di tagih, dari telpon, wa terus²an kyk dep kolektor kebakaran jenggot.. Giliran mau masuk web kok error melulu.. Agak Laen Ku Tengok Orang² Pajak ni!",playstore,dana utk perawatan web kemana pajak di tagih dari telpon wa terusan kyk dep kolektor kebakaran jenggot giliran mau masuk web kok error melulu agak laen ku tengok orang pajak ni,"['dana', 'untuk', 'perawatan', 'web', 'kemana', 'pajak', 'di', 'tagih', 'dari', 'telpon', 'wa', 'terusan', 'kayak', 'dep', 'kolektor', 'kebakaran', 'jenggot', 'giliran', 'mau', 'masuk', 'web', 'kok', 'error', 'melulu', 'agak', 'lain', 'ku', 'tengok', 'orang', 'pajak', 'nih']",-69,negative,"['dana', 'utk', 'perawatan', 'web', 'kemana', 'pajak', 'tagih', 'telpon', 'terusan', 'kyk', 'dep', 'kolektor', 'kebakaran', 'jenggot', 'giliran', 'masuk', 'web', 'error', 'melulu', 'laen', 'tengok', 'orang', 'pajak']",dana utk perawatan web kemana pajak tagih telpon terusan kyk dep kolektor kebakaran jenggot giliran masuk web error melulu laen tengok orang pajak,Topik 1 - Error/Aplikasi
"Entahlah, tidak bisa dijelaskan🥴",playstore,entahlah tidak bisa dijelaskan,"['entahlah', 'tidak', 'bisa', 'dijelaskan']",-18,negative,[],,Topik 1 - Error/Aplikasi
"Aplikasi sampah,ngabisin duit rakyat aja ini ,makan tu duit rakyat ,gak mutu apk ini",playstore,aplikasi sampahngabisin duit rakyat aja ini makan tu duit rakyat gak mutu apk ini,"['aplikasi', 'sampahngabisin', 'duit', 'rakyat', 'saja', 'ini', 'makan', 'itu', 'duit', 'rakyat', 'tidak', 'mutu', 'apk', 'ini']",-52,negative,"['aplikasi', 'sampahngabisin', 'duit', 'rakyat', 'aja', 'makan', 'duit', 'rakyat', 'gak', 'mutu', 'apk']",aplikasi sampahngabisin duit rakyat aja makan duit rakyat gak mutu apk,Topik 1 - Error/Aplikasi
"pemerintah bikin aplikasi gapernah bener ya, puluhan kali coba buat minta kode efin error terus, bukan main~",playstore,pemerintah bikin aplikasi gapernah bener ya puluhan kali coba buat minta kode efin error terus bukan main,"['pemerintah', 'bikin', 'aplikasi', 'tidak pernah', 'benar', 'ya', 'puluhan', 'kali', 'coba', 'buat', 'meminta', 'kode', 'efin', 'error', 'terus', 'bukan', 'main']",-61,negative,"['pemerintah', 'bikin', 'aplikasi', 'gapernah', 'bener', 'puluhan', 'kali', 'coba', 'kode', 'efin', 'error', 'main']",pemerintah bikin aplikasi gapernah bener puluhan kali coba kode efin error main,Topik 1 - Error/Aplikasi
"ga webnya ga aplikasinya bermasalah hadeh, buat login susah",playstore,ga webnya ga aplikasinya bermasalah hadeh buat login susah,"['tidak', 'webnya', 'tidak', 'aplikasinya', 'bermasalah', 'hadeh', 'buat', 'login', 'susah']",-48,negative,"['webnya', 'aplikasinya', 'bermasalah', 'hadeh', 'login', 'susah']",webnya aplikasinya bermasalah hadeh login susah,Topik 1 - Error/Aplikasi
"Aplikasi sampah, tolong donk lebih diperbaiki lg sistemnya",playstore,aplikasi sampah tolong donk lebih diperbaiki lg sistemnya,"['aplikasi', 'sampah', 'tolong', 'dong', 'lebih', 'diperbaiki', 'lagi', 'sistemnya']",-13,negative,"['aplikasi', 'sampah', 'tolong', 'donk', 'diperbaiki', 'sistemnya']",aplikasi sampah tolong donk diperbaiki sistemnya,Topik 1 - Error/Aplikasi
ini orang2 pajak nya pada bisa kerja atau gmna? bukannya mempermudah malah mempersulit . mau apk mau link sama² error,playstore,ini orang pajak nya pada bisa kerja atau gmna bukannya mempermudah malah mempersulit  mau apk mau link sama error,"['ini', 'orang-orang', 'pajak', 'ya', 'pada', 'bisa', 'kerja', 'atau', 'bagaimana', 'bukannya', 'mempermudah', 'malah', 'mempersulit', 'mau', 'apk', 'mau', 'link', 'sama', 'error']",-90,negative,"['orang', 'pajak', 'nya', 'kerja', 'gmna', 'mempermudah', 'mempersulit', 'apk', 'link', 'error']",orang pajak nya kerja gmna mempermudah mempersulit apk link error,Topik 1 - Error/Aplikasi
"Baru buka langsung error, apk payah sangat buruk",playstore,baru buka langsung error apk payah sangat buruk,"['baru', 'buka', 'langsung', 'error', 'apk', 'payah', 'sangat', 'buruk']",-37,negative,"['buka', 'langsung', 'error', 'apk', 'payah', 'buruk']",buka langsung error apk payah buruk,Topik 1 - Error/Aplikasi
"Data saya bocor!!! Tadi siang ada yg menghubungi saya melalui WA dan berkali-kali menelpon saya. Di chat tertera data-data pribadi saya seperti Nama, No.KTP, NPWP, Email dsb. Sudah cek di Apk lacak nomor telepon ternyata benar itu penipuan mengatasnamakan Direktorat Jenderal Pajak. Si penipu minta uang transferan dan minta kode verifikasi. Untungnya gk saya kasih. Tapi Hp saya justru jadi hang dan apk pajak selalu kebuka dgn sendirinya. Karena takut jadi saya uninstall dan kembali install apk.",playstore,data saya bocor tadi siang ada yg menghubungi saya melalui wa dan berkalikali menelpon saya di chat tertera datadata pribadi saya seperti nama noktp npwp email dsb sudah cek di apk lacak nomor telepon ternyata benar itu penipuan mengatasnamakan direktorat jenderal pajak si penipu minta uang transferan dan minta kode verifikasi untungnya gk saya kasih tapi hp saya justru jadi hang dan apk pajak selalu kebuka dgn sendirinya karena takut jadi saya uninstall dan kembali install apk,"['data', 'saya', 'bocor', 'tadi', 'siang', 'ada', 'yang', 'menghubungi', 'saya', 'melalui', 'wa', 'dan', 'berkalikali', 'menelpon', 'saya', 'di', 'chat', 'tertera', 'datadata', 'pribadi', 'saya', 'seperti', 'nama', 'noktp', 'npwp', 'email', 'dsb', 'sudah', 'cek', 'di', 'apk', 'lacak', 'nomor', 'telepon', 'ternyata', 'benar', 'itu', 'penipuan', 'mengatasnamakan', 'direktorat', 'jenderal', 'pajak', 'sih', 'penipu', 'meminta', 'uang', 'transferan', 'dan', 'meminta', 'kode', 'verifikasi', 'untungnya', 'tidak', 'saya', 'kasih', 'tapi', 'hp', 'saya', 'justru', 'jadi', 'hang', 'dan', 'apk', 'pajak', 'selalu', 'kebuka', 'dengan', 'sendirinya', 'karena', 'takut', 'jadi', 'saya', 'uninstall', 'dan', 'kembali', 'install', 'apk']",-170,negative,"['data', 'bocor', 'siang', 'menghubungi', 'berkalikali', 'menelpon', 'chat', 'tertera', 'datadata', 'pribadi', 'nama', 'noktp', 'npwp', 'email', 'dsb', 'cek', 'apk', 'lacak', 'nomor', 'telepon', 'penipuan', 'mengatasnamakan', 'direktorat', 'jenderal', 'pajak', 'penipu', 'uang', 'transferan', 'kode', 'verifikasi', 'untungnya', 'kasih', 'hang', 'apk', 'pajak', 'kebuka', 'dgn', 'takut', 'uninstall', 'install', 'apk']",data bocor siang menghubungi berkalikali menelpon chat tertera datadata pribadi nama noktp npwp email dsb cek apk lacak nomor telepon penipuan mengatasnamakan direktorat jenderal pajak penipu uang transferan kode verifikasi untungnya kasih hang apk pajak kebuka dgn takut uninstall install apk,Topik 1 - Error/Aplikasi
"Lemot, sering force close tetiba dah gitu serring ngefreeze",playstore,lemot sering force close tetiba dah gitu serring ngefreeze,"['lemot', 'sering', 'force', 'close', 'tetiba', 'sudah', 'begitu', 'serring', 'ngefreeze']",-16,negative,"['lemot', 'force', 'close', 'tetiba', 'dah', 'gitu', 'serring', 'ngefreeze']",lemot force close tetiba dah gitu serring ngefreeze,Topik 1 - Error/Aplikasi
"Tolong aplikasinya di benerin, saya login via website bisa tapi di aplikasi tidak bisa. Saya belum dapat efin dan ingin mengurus via online",playstore,tolong aplikasinya di benerin saya login via website bisa tapi di aplikasi tidak bisa saya belum dapat efin dan ingin mengurus via online,"['tolong', 'aplikasinya', 'di', 'benerin', 'saya', 'login', 'via', 'website', 'bisa', 'tapi', 'di', 'aplikasi', 'tidak', 'bisa', 'saya', 'belum', 'dapat', 'efin', 'dan', 'ingin', 'mengurus', 'via', 'online']",-91,negative,"['tolong', 'aplikasinya', 'benerin', 'login', 'via', 'website', 'aplikasi', 'efin', 'mengurus', 'via', 'online']",tolong aplikasinya benerin login via website aplikasi efin mengurus via online,Topik 1 - Error/Aplikasi
"Banyak BUG , Beberapa Menu Tidak Bisa Di Klik",playstore,banyak bug  beberapa menu tidak bisa di klik,"['banyak', 'bug', 'beberapa', 'menu', 'tidak', 'bisa', 'di', 'klik']",-45,negative,"['bug', 'menu', 'klik']",bug menu klik,Topik 1 - Error/Aplikasi
sampah banget lambat mau download bukti potongan lama sampah brooo bayar pajak mahal mahal buat apk sama website kek sampah,playstore,sampah banget lambat mau download bukti potongan lama sampah brooo bayar pajak mahal mahal buat apk sama website kek sampah,"['sampah', 'banget', 'lambat', 'mau', 'download', 'bukti', 'potongan', 'lama', 'sampah', 'brooo', 'bayar', 'pajak', 'mahal', 'mahal', 'buat', 'apk', 'sama', 'website', 'kayak', 'sampah']",-85,negative,"['sampah', 'banget', 'lambat', 'download', 'bukti', 'potongan', 'sampah', 'brooo', 'bayar', 'pajak', 'mahal', 'mahal', 'apk', 'website', 'kek', 'sampah']",sampah banget lambat download bukti potongan sampah brooo bayar pajak mahal mahal apk website kek sampah,Topik 1 - Error/Aplikasi
error mulu,playstore,error mulu,"['error', 'mulu']",-18,negative,"['error', 'mulu']",error mulu,Topik 1 - Error/Aplikasi
Kebayakan korupsi kali sampe aplikasi nya aj kaya sampah kaga aktif lemot dan sebagainaya,playstore,kebayakan korupsi kali sampe aplikasi nya aj kaya sampah kaga aktif lemot dan sebagainaya,"['kebayakan', 'korupsi', 'kali', 'sampai', 'aplikasi', 'ya', 'saja', 'kayak', 'sampah', 'kagak', 'aktif', 'lemot', 'dan', 'sebagainaya']",-52,negative,"['kebayakan', 'korupsi', 'kali', 'sampe', 'aplikasi', 'nya', 'kaya', 'sampah', 'kaga', 'aktif', 'lemot', 'sebagainaya']",kebayakan korupsi kali sampe aplikasi nya kaya sampah kaga aktif lemot sebagainaya,Topik 1 - Error/Aplikasi
Mau daftar tapi tidak bisa,playstore,mau daftar tapi tidak bisa,"['mau', 'daftar', 'tapi', 'tidak', 'bisa']",-31,negative,['daftar'],daftar,Topik 1 - Error/Aplikasi
"Apk sampah,",playstore,apk sampah,"['apk', 'sampah']",-18,negative,"['apk', 'sampah']",apk sampah,Topik 1 - Error/Aplikasi
"Aplikasi apaan kayak gini..sudah buat akun npwp tapi mau login tidak bisa. Aplikasi sampah..sudah susah payah daftar npwp, sekali mau login di Apk ini malah tidak bisa.",playstore,aplikasi apaan kayak ginisudah buat akun npwp tapi mau login tidak bisa aplikasi sampahsudah susah payah daftar npwp sekali mau login di apk ini malah tidak bisa,"['aplikasi', 'apaan', 'kayak', 'ginisudah', 'buat', 'akun', 'npwp', 'tapi', 'mau', 'login', 'tidak', 'bisa', 'aplikasi', 'sampahsudah', 'susah', 'payah', 'daftar', 'npwp', 'sekali', 'mau', 'login', 'di', 'apk', 'ini', 'malah', 'tidak', 'bisa']",-147,negative,"['aplikasi', 'kayak', 'ginisudah', 'akun', 'npwp', 'login', 'aplikasi', 'sampahsudah', 'susah', 'payah', 'daftar', 'npwp', 'login', 'apk']",aplikasi kayak ginisudah akun npwp login aplikasi sampahsudah susah payah daftar npwp login apk,Topik 1 - Error/Aplikasi
Aplikasi Sampah bukan membantu rakyat malah bikin musingken rakyat.ga jelas Kominfo,playstore,aplikasi sampah bukan membantu rakyat malah bikin musingken rakyatga jelas kominfo,"['aplikasi', 'sampah', 'bukan', 'membantu', 'rakyat', 'malah', 'bikin', 'musingken', 'rakyatga', 'jelas', 'kominfo']",-46,negative,"['aplikasi', 'sampah', 'membantu', 'rakyat', 'bikin', 'musingken', 'rakyatga', 'kominfo']",aplikasi sampah membantu rakyat bikin musingken rakyatga kominfo,Topik 1 - Error/Aplikasi
Web nya error aplikasinya error respon nya lama,playstore,web nya error aplikasinya error respon nya lama,"['web', 'ya', 'error', 'aplikasinya', 'error', 'respon', 'ya', 'lama']",-47,negative,"['web', 'nya', 'error', 'aplikasinya', 'error', 'respon', 'nya']",web nya error aplikasinya error respon nya,Topik 1 - Error/Aplikasi
"Astaghfirullah baru kli ini gue sebel bgt ama aplikasi, sekelas py negara aplikasi sampah bgìni daftar ribet gajelas bgt.. kerja apaan sih pada udh dbayar gede2 tp aplikasi aja bikin asal²an bgini",playstore,astaghfirullah baru kli ini gue sebel bgt ama aplikasi sekelas py negara aplikasi sampah bgni daftar ribet gajelas bgt kerja apaan sih pada udh dbayar gede tp aplikasi aja bikin asalan bgini,"['astaghfirullah', 'baru', 'kali', 'ini', 'gue', 'sebel', 'banget', 'sama', 'aplikasi', 'sekelas', 'punya', 'negara', 'aplikasi', 'sampah', 'begini', 'daftar', 'ribet', 'tidak jelas', 'banget', 'kerja', 'apaan', 'sih', 'pada', 'sudah', 'dbayar', 'gede2', 'tapi', 'aplikasi', 'saja', 'bikin', 'asalan', 'begini']",-151,negative,"['astaghfirullah', 'kli', 'gue', 'sebel', 'bgt', 'ama', 'aplikasi', 'sekelas', 'negara', 'aplikasi', 'sampah', 'bgni', 'daftar', 'ribet', 'gajelas', 'bgt', 'kerja', 'sih', 'udh', 'dbayar', 'gede', 'aplikasi', 'aja', 'bikin', 'asalan', 'bgini']",astaghfirullah kli gue sebel bgt ama aplikasi sekelas negara aplikasi sampah bgni daftar ribet gajelas bgt kerja sih udh dbayar gede aplikasi aja bikin asalan bgini,Topik 1 - Error/Aplikasi
Tidak bisa di pakai. Banyak minus nya. Tidak bisa mempermudah . Bahkan masukan alamat email saja susah,playstore,tidak bisa di pakai banyak minus nya tidak bisa mempermudah  bahkan masukan alamat email saja susah,"['tidak', 'bisa', 'di', 'pakai', 'banyak', 'minus', 'ya', 'tidak', 'bisa', 'mempermudah', 'bahkan', 'masukan', 'alamat', 'email', 'saja', 'susah']",-72,negative,"['pakai', 'minus', 'nya', 'mempermudah', 'masukan', 'alamat', 'email', 'susah']",pakai minus nya mempermudah masukan alamat email susah,Topik 1 - Error/Aplikasi
"Aplikasi rusak,ga bisa di gunakan,mau login aja error mulu",playstore,aplikasi rusakga bisa di gunakanmau login aja error mulu,"['aplikasi', 'rusakga', 'bisa', 'di', 'gunakanmau', 'login', 'saja', 'error', 'mulu']",-48,negative,"['aplikasi', 'rusakga', 'gunakanmau', 'login', 'aja', 'error', 'mulu']",aplikasi rusakga gunakanmau login aja error mulu,Topik 1 - Error/Aplikasi
baru download mau register gk bs aplikasi sampah,playstore,baru download mau register gk bs aplikasi sampah,"['baru', 'download', 'mau', 'register', 'tidak', 'bisa', 'aplikasi', 'sampah']",-37,negative,"['download', 'register', 'aplikasi', 'sampah']",download register aplikasi sampah,Topik 1 - Error/Aplikasi
"aplikasi bermasalah, lebih baik hapus saja aplikasinya",playstore,aplikasi bermasalah lebih baik hapus saja aplikasinya,"['aplikasi', 'bermasalah', 'lebih', 'baik', 'hapus', 'saja', 'aplikasinya']",-33,negative,"['aplikasi', 'bermasalah', 'hapus', 'aplikasinya']",aplikasi bermasalah hapus aplikasinya,Topik 1 - Error/Aplikasi
Lemot banget ngirim kode OTP nya ajg,playstore,lemot banget ngirim kode otp nya ajg,"['lemot', 'banget', 'mengirim', 'kode', 'otp', 'ya', 'ajg']",-26,negative,"['lemot', 'banget', 'ngirim', 'kode', 'otp', 'nya', 'ajg']",lemot banget ngirim kode otp nya ajg,Topik 1 - Error/Aplikasi
Sampah memang gk bisa registrasi,playstore,sampah memang gk bisa registrasi,"['sampah', 'memang', 'tidak', 'bisa', 'registrasi']",-29,negative,"['sampah', 'registrasi']",sampah registrasi,Topik 1 - Error/Aplikasi
aplikasi sampah!!! di perbarui ribuan kali tetap saja sistem nya error!!!,playstore,aplikasi sampah di perbarui ribuan kali tetap saja sistem nya error,"['aplikasi', 'sampah', 'di', 'perbarui', 'ribuan', 'kali', 'tetap', 'saja', 'sistem', 'ya', 'error']",-49,negative,"['aplikasi', 'sampah', 'perbarui', 'ribuan', 'kali', 'sistem', 'nya', 'error']",aplikasi sampah perbarui ribuan kali sistem nya error,Topik 1 - Error/Aplikasi
sampah bat aplikasi nya,playstore,sampah bat aplikasi nya,"['sampah', 'banget', 'aplikasi', 'ya']",-36,negative,"['sampah', 'bat', 'aplikasi', 'nya']",sampah bat aplikasi nya,Topik 1 - Error/Aplikasi
"Gak jelas, , log in di web bisa.. Loh in di aplikasi error terus...",playstore,gak jelas  log in di web bisa loh in di aplikasi error terus,"['tidak', 'jelas', 'log', 'ini', 'di', 'web', 'bisa', 'loh', 'ini', 'di', 'aplikasi', 'error', 'terus']",-84,negative,"['gak', 'log', 'web', 'loh', 'aplikasi', 'error']",gak log web loh aplikasi error,Topik 1 - Error/Aplikasi
"Apknya error terus....susahnya cm mau minta efin aja... knp jd smua serba susah ya sekarang klo ngurus apa""",playstore,apknya error terussusahnya cm mau minta efin aja knp jd smua serba susah ya sekarang klo ngurus apa,"['apknya', 'error', 'terussusahnya', 'cuma', 'mau', 'meminta', 'efin', 'saja', 'kenapa', 'jadi', 'semua', 'serba', 'susah', 'ya', 'sekarang', 'kalau', 'mengurus', 'apa']",-51,negative,"['apknya', 'error', 'terussusahnya', 'efin', 'aja', 'knp', 'smua', 'serba', 'susah', 'klo', 'ngurus']",apknya error terussusahnya efin aja knp smua serba susah klo ngurus,Topik 1 - Error/Aplikasi
Aplikasi banyak bug. Gak jelas. Pencet dikit malah keluar sendiri,playstore,aplikasi banyak bug gak jelas pencet dikit malah keluar sendiri,"['aplikasi', 'banyak', 'bug', 'tidak', 'jelas', 'pencet', 'dikit', 'malah', 'keluar', 'sendiri']",-60,negative,"['aplikasi', 'bug', 'gak', 'pencet', 'dikit']",aplikasi bug gak pencet dikit,Topik 1 - Error/Aplikasi
"Aplikasi sampah buang"" duit rakyat aja Halah",playstore,aplikasi sampah buang duit rakyat aja halah,"['aplikasi', 'sampah', 'buang', 'duit', 'rakyat', 'saja', 'halah']",-29,negative,"['aplikasi', 'sampah', 'buang', 'duit', 'rakyat', 'aja', 'halah']",aplikasi sampah buang duit rakyat aja halah,Topik 1 - Error/Aplikasi
Sampah gk ada fungsi sama sekali....,playstore,sampah gk ada fungsi sama sekali,"['sampah', 'tidak', 'ada', 'fungsi', 'sama', 'sekali']",-31,negative,"['sampah', 'fungsi']",sampah fungsi,Topik 1 - Error/Aplikasi
"aplikasi sampah, negara bayar lu pake uang kami bikin aplikasi begini aja ga becus",playstore,aplikasi sampah negara bayar lu pake uang kami bikin aplikasi begini aja ga becus,"['aplikasi', 'sampah', 'negara', 'bayar', 'kamu', 'pakai', 'uang', 'kami', 'bikin', 'aplikasi', 'begini', 'saja', 'tidak', 'becus']",-64,negative,"['aplikasi', 'sampah', 'negara', 'bayar', 'pake', 'uang', 'bikin', 'aplikasi', 'aja', 'becus']",aplikasi sampah negara bayar pake uang bikin aplikasi aja becus,Topik 1 - Error/Aplikasi
Mau minta efin kagak bisa2 selalu keluar sendiri dari aplikasi!!!!! 👎,playstore,mau minta efin kagak bisa selalu keluar sendiri dari aplikasi,"['mau', 'meminta', 'efin', 'kagak', 'bisa2', 'selalu', 'keluar', 'sendiri', 'dari', 'aplikasi']",-21,negative,"['efin', 'kagak', 'aplikasi']",efin kagak aplikasi,Topik 1 - Error/Aplikasi
