content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"PPN adalah pajak pada barang dan jasa, yang pada akhirnya dibayar oleh konsumen akhir. Dampak dari kenaikan PPN pada daya beli masyarakat adalah meningkatkan beban konsumen. Meskipun mungkin PPN sudah ada yang dibebaskan untuk bahan pokok makanan misalnya beras, tetapi tidak semua kebutuhan masyarakat bebas PPN. Bahkan beras pun tidak semua bebas PPN.
Dalam situasi ekonomi yang sulit, ketika daya beli masyarakat turun, hal tersebut dapat memperburuk keadaan. Selain itu, ditengah banyak nya PHK, masyarakat yang kehilangan pekerjaan akan lebih sensitif terhadap kenaikan biaya hidup. PPN adalah pajak konsumsi, bukan pajak penghasilan, artinya PPN dikenakan atas semua orang terlepas dari penghasilannya. Bahkan masyarakat berpenghasilan bawah tetap membayar PPN sehingga dampaknya lebih besar terhadap kelompok rentan.
Ditambah lagi, rencana penurunan ambang batas UMKM bisa menciptakan tekanan ganda bagi masyarakat apabila diterapkan, terutama bagi kelompok rentan. Karena kebijakan penurunan ambang batas UMKM jika diterapkan berpotensi mempersempit ruang gerak UMKM yang menjadi tulang punggung ekonomi.
Pelayan publik dalam membuat kebijakan, harus dapat memastikan bahwa kebijakan pajak harus dirancang dengan keadilan sosial, tanpa memprioritaskan perluasan basis pajak diatas kesejahteraan masyarakat.",instagram,"ppn adalah pajak pada barang dan jasa yang pada akhirnya dibayar oleh konsumen akhir dampak dari kenaikan ppn pada daya beli masyarakat adalah meningkatkan beban konsumen meskipun mungkin ppn sudah ada yang dibebaskan untuk bahan pokok makanan misalnya beras tetapi tidak semua kebutuhan masyarakat bebas ppn bahkan beras pun tidak semua bebas ppn
dalam situasi ekonomi yang sulit ketika daya beli masyarakat turun hal tersebut dapat memperburuk keadaan selain itu ditengah banyak nya phk masyarakat yang kehilangan pekerjaan akan lebih sensitif terhadap kenaikan biaya hidup ppn adalah pajak konsumsi bukan pajak penghasilan artinya ppn dikenakan atas semua orang terlepas dari penghasilannya bahkan masyarakat berpenghasilan bawah tetap membayar ppn sehingga dampaknya lebih besar terhadap kelompok rentan
ditambah lagi rencana penurunan ambang batas umkm bisa menciptakan tekanan ganda bagi masyarakat apabila diterapkan terutama bagi kelompok rentan karena kebijakan penurunan ambang batas umkm jika diterapkan berpotensi mempersempit ruang gerak umkm yang menjadi tulang punggung ekonomi
pelayan publik dalam membuat kebijakan harus dapat memastikan bahwa kebijakan pajak harus dirancang dengan keadilan sosial tanpa memprioritaskan perluasan basis pajak diatas kesejahteraan masyarakat","['ppn', 'adalah', 'pajak', 'pada', 'barang', 'dan', 'jasa', 'yang', 'pada', 'akhirnya', 'dibayar', 'oleh', 'konsumen', 'akhir', 'dampak', 'dari', 'kenaikan', 'ppn', 'pada', 'daya', 'beli', 'masyarakat', 'adalah', 'meningkatkan', 'beban', 'konsumen', 'meskipun', 'mungkin', 'ppn', 'sudah', 'ada', 'yang', 'dibebaskan', 'untuk', 'bahan', 'pokok', 'makanan', 'misalnya', 'beras', 'tetapi', 'tidak', 'semua', 'kebutuhan', 'masyarakat', 'bebas', 'ppn', 'bahkan', 'beras', 'pun', 'tidak', 'semua', 'bebas', 'ppn', 'dalam', 'situasi', 'ekonomi', 'yang', 'sulit', 'ketika', 'daya', 'beli', 'masyarakat', 'turun', 'hal', 'tersebut', 'dapat', 'memperburuk', 'keadaan', 'selain', 'itu', 'ditengah', 'banyak', 'ya', 'phk', 'masyarakat', 'yang', 'kehilangan', 'pekerjaan', 'akan', 'lebih', 'sensitif', 'terhadap', 'kenaikan', 'biaya', 'hidup', 'ppn', 'adalah', 'pajak', 'konsumsi', 'bukan', 'pajak', 'penghasilan', 'artinya', 'ppn', 'dikenakan', 'atas', 'semua', 'orang', 'terlepas', 'dari', 'penghasilannya', 'bahkan', 'masyarakat', 'berpenghasilan', 'bawah', 'tetap', 'membayar', 'ppn', 'sehingga', 'dampaknya', 'lebih', 'besar', 'terhadap', 'kelompok', 'rentan', 'ditambah', 'lagi', 'rencana', 'penurunan', 'ambang', 'batas', 'umkm', 'bisa', 'menciptakan', 'tekanan', 'ganda', 'bagi', 'masyarakat', 'apabila', 'diterapkan', 'terutama', 'bagi', 'kelompok', 'rentan', 'karena', 'kebijakan', 'penurunan', 'ambang', 'batas', 'umkm', 'jika', 'diterapkan', 'berpotensi', 'mempersempit', 'ruang', 'gerak', 'umkm', 'yang', 'menjadi', 'tulang', 'punggung', 'ekonomi', 'pelayan', 'publik', 'dalam', 'membuat', 'kebijakan', 'harus', 'dapat', 'memastikan', 'bahwa', 'kebijakan', 'pajak', 'harus', 'dirancang', 'dengan', 'keadilan', 'sosial', 'tanpa', 'memprioritaskan', 'perluasan', 'basis', 'pajak', 'diatas', 'kesejahteraan', 'masyarakat']",-276,negative,"['ppn', 'pajak', 'barang', 'jasa', 'dibayar', 'konsumen', 'dampak', 'kenaikan', 'ppn', 'daya', 'beli', 'masyarakat', 'meningkatkan', 'beban', 'konsumen', 'ppn', 'dibebaskan', 'bahan', 'pokok', 'makanan', 'beras', 'kebutuhan', 'masyarakat', 'bebas', 'ppn', 'beras', 'bebas', 'ppn', 'situasi', 'ekonomi', 'sulit', 'daya', 'beli', 'masyarakat', 'turun', 'memperburuk', 'ditengah', 'nya', 'phk', 'masyarakat', 'kehilangan', 'pekerjaan', 'sensitif', 'kenaikan', 'biaya', 'hidup', 'ppn', 'pajak', 'konsumsi', 'pajak', 'penghasilan', 'ppn', 'dikenakan', 'orang', 'terlepas', 'penghasilannya', 'masyarakat', 'berpenghasilan', 'membayar', 'ppn', 'dampaknya', 'kelompok', 'rentan', 'ditambah', 'rencana', 'penurunan', 'ambang', 'batas', 'umkm', 'menciptakan', 'tekanan', 'ganda', 'masyarakat', 'diterapkan', 'kelompok', 'rentan', 'kebijakan', 'penurunan', 'ambang', 'batas', 'umkm', 'diterapkan', 'berpotensi', 'mempersempit', 'ruang', 'gerak', 'umkm', 'tulang', 'punggung', 'ekonomi', 'pelayan', 'publik', 'kebijakan', 'kebijakan', 'pajak', 'dirancang', 'keadilan', 'sosial', 'memprioritaskan', 'perluasan', 'basis', 'pajak', 'diatas', 'kesejahteraan', 'masyarakat']",ppn pajak barang jasa dibayar konsumen dampak kenaikan ppn daya beli masyarakat meningkatkan beban konsumen ppn dibebaskan bahan pokok makanan beras kebutuhan masyarakat bebas ppn beras bebas ppn situasi ekonomi sulit daya beli masyarakat turun memperburuk ditengah nya phk masyarakat kehilangan pekerjaan sensitif kenaikan biaya hidup ppn pajak konsumsi pajak penghasilan ppn dikenakan orang terlepas penghasilannya masyarakat berpenghasilan membayar ppn dampaknya kelompok rentan ditambah rencana penurunan ambang batas umkm menciptakan tekanan ganda masyarakat diterapkan kelompok rentan kebijakan penurunan ambang batas umkm diterapkan berpotensi mempersempit ruang gerak umkm tulang punggung ekonomi pelayan publik kebijakan kebijakan pajak dirancang keadilan sosial memprioritaskan perluasan basis pajak diatas kesejahteraan masyarakat,Topik 3 - Lapor Pajak/SPT
"UMKM bukan PKP jdi gak mungut PPN, bahan pokok bukannya dari dulu bebas PPN? Jasa pendidikan & Kesehatan dari dulu bukannya bebas PPN? Jdi intensif yg dimaksud untuk apa?",instagram,umkm bukan pkp jdi gak mungut ppn bahan pokok bukannya dari dulu bebas ppn jasa pendidikan  kesehatan dari dulu bukannya bebas ppn jdi intensif yg dimaksud untuk apa,"['umkm', 'bukan', 'pkp', 'jadi', 'tidak', 'mungut', 'ppn', 'bahan', 'pokok', 'bukannya', 'dari', 'dulu', 'bebas', 'ppn', 'jasa', 'pendidikan', 'kesehatan', 'dari', 'dulu', 'bukannya', 'bebas', 'ppn', 'jadi', 'intensif', 'yang', 'dimaksud', 'untuk', 'apa']",-52,negative,"['umkm', 'pkp', 'jdi', 'gak', 'mungut', 'ppn', 'bahan', 'pokok', 'bebas', 'ppn', 'jasa', 'pendidikan', 'kesehatan', 'bebas', 'ppn', 'jdi', 'intensif']",umkm pkp jdi gak mungut ppn bahan pokok bebas ppn jasa pendidikan kesehatan bebas ppn jdi intensif,Topik 3 - Lapor Pajak/SPT
Kenapa gak dibatalkan saja ppn 12% pelaku usaha bisa bangkrut. Rakyat gak mampu beli,instagram,kenapa gak dibatalkan saja ppn  pelaku usaha bisa bangkrut rakyat gak mampu beli,"['kenapa', 'tidak', 'dibatalkan', 'saja', 'ppn', '12', 'pelaku', 'usaha', 'bisa', 'bangkrut', 'rakyat', 'tidak', 'mampu', 'beli']",-55,negative,"['gak', 'dibatalkan', 'ppn', 'pelaku', 'usaha', 'bangkrut', 'rakyat', 'gak', 'beli']",gak dibatalkan ppn pelaku usaha bangkrut rakyat gak beli,Topik 3 - Lapor Pajak/SPT
Batas akhir lapor SPT orang pribadi kapan ya,instagram,batas akhir lapor spt orang pribadi kapan ya,"['batas', 'akhir', 'lapor', 'seperti', 'orang', 'pribadi', 'kapan', 'ya']",-13,negative,"['batas', 'lapor', 'spt', 'orang', 'pribadi']",batas lapor spt orang pribadi,Topik 3 - Lapor Pajak/SPT
"Min sekalian sediain buat bikin laporan keuangan dong, jadi kita tinggal bawa catetan pembukuan kita, di rapihin sekalian di sana min.",instagram,min sekalian sediain buat bikin laporan keuangan dong jadi kita tinggal bawa catetan pembukuan kita di rapihin sekalian di sana min,"['min', 'sekalian', 'sediain', 'buat', 'bikin', 'laporan', 'keuangan', 'dong', 'jadi', 'kita', 'tinggal', 'bawa', 'catetan', 'pembukuan', 'kita', 'di', 'rapihin', 'sekalian', 'di', 'sana', 'min']",-39,negative,"['min', 'sediain', 'bikin', 'laporan', 'keuangan', 'tinggal', 'bawa', 'catetan', 'pembukuan', 'rapihin', 'min']",min sediain bikin laporan keuangan tinggal bawa catetan pembukuan rapihin min,Topik 3 - Lapor Pajak/SPT
Bingung mau lapor di bagian harta soalnya harta yang paling berharga adalah keluarga ~,instagram,bingung mau lapor di bagian harta soalnya harta yang paling berharga adalah keluarga,"['bingung', 'mau', 'lapor', 'di', 'bagian', 'harta', 'soalnya', 'harta', 'yang', 'paling', 'berharga', 'adalah', 'keluarga']",-20,negative,"['bingung', 'lapor', 'harta', 'harta', 'berharga', 'keluarga']",bingung lapor harta harta berharga keluarga,Topik 3 - Lapor Pajak/SPT
Mantap laporan spt dari pagi loading terus  ga selesai2,instagram,mantap laporan spt dari pagi loading terus  ga selesai,"['mantap', 'laporan', 'seperti', 'dari', 'pagi', 'loading', 'terus', 'tidak', 'selesai2']",-25,negative,"['mantap', 'laporan', 'spt', 'pagi', 'loading', 'selesai']",mantap laporan spt pagi loading selesai,Topik 3 - Lapor Pajak/SPT
Formulirnya dimana min bisa didapatkan?,instagram,formulirnya dimana min bisa didapatkan,"['formulirnya', 'dimana', 'min', 'bisa', 'didapatkan']",-9,negative,"['formulirnya', 'dimana', 'min', 'didapatkan']",formulirnya dimana min didapatkan,Topik 3 - Lapor Pajak/SPT
Utk formulir pindah bisa didownload darimana?,instagram,utk formulir pindah bisa didownload darimana,"['untuk', 'formulir', 'pindah', 'bisa', 'didownload', 'darimana']",-12,negative,"['utk', 'formulir', 'pindah', 'didownload', 'darimana']",utk formulir pindah didownload darimana,Topik 3 - Lapor Pajak/SPT
"Sebenernya ini negara apa ya?

Rakyat biayain negara lewat pajak, dapatnya coretax yg ga lbh becus dari djp online, skr muncul penipuan, rakyat juga yg harus repot2 waspada dan ngelapor krn coretax yg ga becus. Ngelapor pun apakah bakal ditindak? Krn gak ngebayar polisi. Kl bayar pun, pk uang dari rakyat lagi.

Knp gak dari ditjen pajak yg berantas? Budget ga ada? Krn apa? Dikorupsi?",instagram,"sebenernya ini negara apa ya

rakyat biayain negara lewat pajak dapatnya coretax yg ga lbh becus dari djp online skr muncul penipuan rakyat juga yg harus repot waspada dan ngelapor krn coretax yg ga becus ngelapor pun apakah bakal ditindak krn gak ngebayar polisi kl bayar pun pk uang dari rakyat lagi

knp gak dari ditjen pajak yg berantas budget ga ada krn apa dikorupsi","['sebenarnya', 'ini', 'negara', 'apa', 'ya', 'rakyat', 'biayain', 'negara', 'lewat', 'pajak', 'dapatnya', 'coretax', 'yang', 'tidak', 'lebih', 'becus', 'dari', 'djp', 'online', 'sekarang', 'muncul', 'penipuan', 'rakyat', 'juga', 'yang', 'harus', 'repot-repot', 'waspada', 'dan', 'ngelapor', 'karena', 'coretax', 'yang', 'tidak', 'becus', 'ngelapor', 'pun', 'apakah', 'bakal', 'ditindak', 'karena', 'tidak', 'ngebayar', 'polisi', 'kalau', 'bayar', 'pun', 'pakai', 'uang', 'dari', 'rakyat', 'lagi', 'kenapa', 'tidak', 'dari', 'ditjen', 'pajak', 'yang', 'berantas', 'budget', 'tidak', 'ada', 'karena', 'apa', 'dikorupsi']",-178,negative,"['sebenernya', 'negara', 'rakyat', 'biayain', 'negara', 'pajak', 'dapatnya', 'coretax', 'lbh', 'becus', 'djp', 'online', 'skr', 'muncul', 'penipuan', 'rakyat', 'repot', 'waspada', 'ngelapor', 'krn', 'coretax', 'becus', 'ngelapor', 'ditindak', 'krn', 'gak', 'ngebayar', 'polisi', 'bayar', 'uang', 'rakyat', 'knp', 'gak', 'ditjen', 'pajak', 'berantas', 'budget', 'krn', 'dikorupsi']",sebenernya negara rakyat biayain negara pajak dapatnya coretax lbh becus djp online skr muncul penipuan rakyat repot waspada ngelapor krn coretax becus ngelapor ditindak krn gak ngebayar polisi bayar uang rakyat knp gak ditjen pajak berantas budget krn dikorupsi,Topik 3 - Lapor Pajak/SPT
"Pagi pak Bu, mau info dari kemarin sore sampe pagi ini , mau upload faktur pajak keluaran muncul 400 bad request.. minta tolong diperbaiki pak, Bu.. terima kasih ya",instagram,pagi pak bu mau info dari kemarin sore sampe pagi ini  mau upload faktur pajak keluaran muncul  bad request minta tolong diperbaiki pak bu terima kasih ya,"['pagi', 'pak', 'bu', 'mau', 'info', 'dari', 'kemarin', 'sore', 'sampai', 'pagi', 'ini', 'mau', 'upload', 'faktur', 'pajak', 'keluaran', 'muncul', '400', 'bad', 'request', 'meminta', 'tolong', 'diperbaiki', 'pak', 'bu', 'terima', 'kasih', 'ya']",-40,negative,"['pagi', 'info', 'kemarin', 'sore', 'sampe', 'pagi', 'upload', 'faktur', 'pajak', 'keluaran', 'muncul', 'bad', 'request', 'tolong', 'diperbaiki', 'terima', 'kasih']",pagi info kemarin sore sampe pagi upload faktur pajak keluaran muncul bad request tolong diperbaiki terima kasih,Topik 3 - Lapor Pajak/SPT
"SPT PPN untuk PIB masih kacau Bapak,PPN PIB msh double di SPT...GK BISA CLOSING.Mohon segera diatasi..bentar lg tgl.10",instagram,spt ppn untuk pib masih kacau bapakppn pib msh double di sptgk bisa closingmohon segera diatasibentar lg tgl,"['seperti', 'ppn', 'untuk', 'pib', 'masih', 'kacau', 'bapakppn', 'pib', 'masih', 'double', 'di', 'sptgk', 'bisa', 'closingmohon', 'segera', 'diatasibentar', 'lagi', 'tgl10']",-43,negative,"['spt', 'ppn', 'pib', 'kacau', 'bapakppn', 'pib', 'msh', 'double', 'sptgk', 'closingmohon', 'diatasibentar', 'tgl']",spt ppn pib kacau bapakppn pib msh double sptgk closingmohon diatasibentar tgl,Topik 3 - Lapor Pajak/SPT
"Pagi pak Bu, mau info, faktur pajak 070, idtku (kode usaha) nya nga bisa dipilih.. sepertinya eror.. sehingga alamatnya juga tidak muncul.. minta tolong diperbaiki pak, ibu.. karena saya nga bisa upload faktur pajak PPN nya.. makasi pak, Bu @ditjenpajakri",instagram,pagi pak bu mau info faktur pajak  idtku kode usaha nya nga bisa dipilih sepertinya eror sehingga alamatnya juga tidak muncul minta tolong diperbaiki pak ibu karena saya nga bisa upload faktur pajak ppn nya makasi pak bu ditjenpajakri,"['pagi', 'pak', 'bu', 'mau', 'info', 'faktur', 'pajak', '070', 'idtku', 'kode', 'usaha', 'ya', 'tidak', 'bisa', 'dipilih', 'sepertinya', 'eror', 'sehingga', 'alamatnya', 'juga', 'tidak', 'muncul', 'meminta', 'tolong', 'diperbaiki', 'pak', 'ibu', 'karena', 'saya', 'tidak', 'bisa', 'upload', 'faktur', 'pajak', 'ppn', 'ya', 'terima kasih', 'pak', 'bu', 'ditjenpajakri']",-93,negative,"['pagi', 'info', 'faktur', 'pajak', 'idtku', 'kode', 'usaha', 'nya', 'nga', 'dipilih', 'eror', 'alamatnya', 'muncul', 'tolong', 'diperbaiki', 'nga', 'upload', 'faktur', 'pajak', 'ppn', 'nya', 'makasi', 'ditjenpajakri']",pagi info faktur pajak idtku kode usaha nya nga dipilih eror alamatnya muncul tolong diperbaiki nga upload faktur pajak ppn nya makasi ditjenpajakri,Topik 3 - Lapor Pajak/SPT
"Bapak ibu terhormat, kalian sadar ga sih dengan adanya coretax ini sangat sangat memperlihatkan institud pemerintah yang gagal, kalian saat ini mempermalukan instansi kalian sendiri, dana 1,3 T untuk membuat web dan printilannya bukan dana yg sedikit. bukan 1 atau 2 perushaan yg kacau tapi seluruh perusahan swasta, instansi pemerintah yg lain juga. Ini akan sangat berdampak pada pendapatan pemerintahh tauuu kaga mikir ya lu pada??????????? kalo pun gangguan jangan ada batasan waktu pembuatan faktur coo, waktu kerja web ngedown ngejar kerjaan malem malemm anjir kek kerja rodiiiii",instagram,bapak ibu terhormat kalian sadar ga sih dengan adanya coretax ini sangat sangat memperlihatkan institud pemerintah yang gagal kalian saat ini mempermalukan instansi kalian sendiri dana  t untuk membuat web dan printilannya bukan dana yg sedikit bukan  atau  perushaan yg kacau tapi seluruh perusahan swasta instansi pemerintah yg lain juga ini akan sangat berdampak pada pendapatan pemerintahh tauuu kaga mikir ya lu pada kalo pun gangguan jangan ada batasan waktu pembuatan faktur coo waktu kerja web ngedown ngejar kerjaan malem malemm anjir kek kerja rodiiiii,"['bapak', 'ibu', 'terhormat', 'kalian', 'sadar', 'tidak', 'sih', 'dengan', 'adanya', 'coretax', 'ini', 'sangat', 'sangat', 'memperlihatkan', 'institud', 'pemerintah', 'yang', 'gagal', 'kalian', 'saat', 'ini', 'mempermalukan', 'instansi', 'kalian', 'sendiri', 'dana', '13', 't', 'untuk', 'membuat', 'web', 'dan', 'printilannya', 'bukan', 'dana', 'yang', 'sedikit', 'bukan', '1', 'atau', '2', 'perushaan', 'yang', 'kacau', 'tapi', 'seluruh', 'perusahan', 'swasta', 'instansi', 'pemerintah', 'yang', 'lain', 'juga', 'ini', 'akan', 'sangat', 'berdampak', 'pada', 'pendapatan', 'pemerintahh', 'tau', 'kagak', 'mikir', 'ya', 'kamu', 'pada', 'kalau', 'pun', 'gangguan', 'jangan', 'ada', 'batasan', 'waktu', 'pembuatan', 'faktur', 'coo', 'waktu', 'kerja', 'web', 'ngedown', 'ngejar', 'pekerjaan', 'malam', 'malemm', 'anjir', 'kayak', 'kerja', 'rodiiiii']",-142,negative,"['terhormat', 'sadar', 'sih', 'coretax', 'institud', 'pemerintah', 'gagal', 'mempermalukan', 'instansi', 'dana', 'web', 'printilannya', 'dana', 'perushaan', 'kacau', 'perusahan', 'swasta', 'instansi', 'pemerintah', 'berdampak', 'pendapatan', 'pemerintahh', 'tauuu', 'kaga', 'mikir', 'kalo', 'gangguan', 'batasan', 'pembuatan', 'faktur', 'coo', 'kerja', 'web', 'ngedown', 'ngejar', 'kerjaan', 'malem', 'malemm', 'anjir', 'kek', 'kerja', 'rodiiiii']",terhormat sadar sih coretax institud pemerintah gagal mempermalukan instansi dana web printilannya dana perushaan kacau perusahan swasta instansi pemerintah berdampak pendapatan pemerintahh tauuu kaga mikir kalo gangguan batasan pembuatan faktur coo kerja web ngedown ngejar kerjaan malem malemm anjir kek kerja rodiiiii,Topik 3 - Lapor Pajak/SPT
"Hari ini baru bisa laporan ppn via coretax, tombol bayar dan lapor sudh muncul , nunggu berhari2 , skrngsudh bisa 10/2/2025",instagram,hari ini baru bisa laporan ppn via coretax tombol bayar dan lapor sudh muncul  nunggu berhari  skrngsudh bisa,"['hari', 'ini', 'baru', 'bisa', 'laporan', 'ppn', 'via', 'coretax', 'tombol', 'bayar', 'dan', 'lapor', 'sudah', 'muncul', 'menunggu', 'berhari2', 'skrngsudh', 'bisa', '1022025']",-41,negative,"['laporan', 'ppn', 'via', 'coretax', 'tombol', 'bayar', 'lapor', 'sudh', 'muncul', 'nunggu', 'berhari', 'skrngsudh']",laporan ppn via coretax tombol bayar lapor sudh muncul nunggu berhari skrngsudh,Topik 3 - Lapor Pajak/SPT
"Yaallah min @ditjenpajakri kalian merasa bersalah gak sih sistem coretax yg kalian buat itu bikin tax office pada ketar ketir FP bisa buat tapi sulit upload.. mau impersonate juga gak bisa, mau laporan PPh 21 juga yaallah min.. nangis tau tiap hari ngadepin coretax sambil astaghfirullah terus²an  kita ditagih FP kalo gak dibikin gak cair duitnya yaallah",instagram,yaallah min ditjenpajakri kalian merasa bersalah gak sih sistem coretax yg kalian buat itu bikin tax office pada ketar ketir fp bisa buat tapi sulit upload mau impersonate juga gak bisa mau laporan pph  juga yaallah min nangis tau tiap hari ngadepin coretax sambil astaghfirullah terusan  kita ditagih fp kalo gak dibikin gak cair duitnya yaallah,"['yaallah', 'min', 'ditjenpajakri', 'kalian', 'merasa', 'bersalah', 'tidak', 'sih', 'sistem', 'coretax', 'yang', 'kalian', 'buat', 'itu', 'bikin', 'tax', 'office', 'pada', 'ketar', 'ketir', 'fp', 'bisa', 'buat', 'tapi', 'sulit', 'upload', 'mau', 'impersonate', 'juga', 'tidak', 'bisa', 'mau', 'laporan', 'pph', '21', 'juga', 'yaallah', 'min', 'menangis', 'tau', 'tiap', 'hari', 'ngadepin', 'coretax', 'sambil', 'astaghfirullah', 'terusan', 'kita', 'ditagih', 'fp', 'kalau', 'tidak', 'dibikin', 'tidak', 'cair', 'duitnya', 'yaallah']",-116,negative,"['yaallah', 'min', 'ditjenpajakri', 'bersalah', 'gak', 'sih', 'sistem', 'coretax', 'bikin', 'tax', 'office', 'ketar', 'ketir', 'sulit', 'upload', 'impersonate', 'gak', 'laporan', 'pph', 'yaallah', 'min', 'nangis', 'tau', 'ngadepin', 'coretax', 'astaghfirullah', 'terusan', 'ditagih', 'kalo', 'gak', 'dibikin', 'gak', 'cair', 'duitnya', 'yaallah']",yaallah min ditjenpajakri bersalah gak sih sistem coretax bikin tax office ketar ketir sulit upload impersonate gak laporan pph yaallah min nangis tau ngadepin coretax astaghfirullah terusan ditagih kalo gak dibikin gak cair duitnya yaallah,Topik 3 - Lapor Pajak/SPT
"Tolong yaaa, mau ngerjaim FPK susah, mau pph21 juga susah , mana bntr lg mau pelaporan PPH terus PPN , awas yeee jamgan sampe dapet surat cinta dr KPP masimg2 buat denda !! @ditjenpajakri",instagram,tolong yaaa mau ngerjaim fpk susah mau pph juga susah  mana bntr lg mau pelaporan pph terus ppn  awas yeee jamgan sampe dapet surat cinta dr kpp masimg buat denda  ditjenpajakri,"['tolong', 'ya', 'mau', 'ngerjaim', 'fpk', 'susah', 'mau', 'pph21', 'juga', 'susah', 'mana', 'bentar', 'lagi', 'mau', 'pelaporan', 'pph', 'terus', 'ppn', 'awas', 'ya', 'jamgan', 'sampai', 'dapat', 'surat', 'cinta', 'dari', 'kpp', 'masimg2', 'buat', 'denda', 'ditjenpajakri']",-53,negative,"['tolong', 'yaaa', 'ngerjaim', 'fpk', 'susah', 'pph', 'susah', 'bntr', 'pelaporan', 'pph', 'ppn', 'awas', 'yeee', 'jamgan', 'sampe', 'dapet', 'surat', 'cinta', 'kpp', 'masimg', 'denda', 'ditjenpajakri']",tolong yaaa ngerjaim fpk susah pph susah bntr pelaporan pph ppn awas yeee jamgan sampe dapet surat cinta kpp masimg denda ditjenpajakri,Topik 3 - Lapor Pajak/SPT
"Baru kali ini penerbitan faktur pajak dianggap achievement , gak sekalian jumlah nafas pegawai DJP dijadiin achievement juga?",instagram,baru kali ini penerbitan faktur pajak dianggap achievement  gak sekalian jumlah nafas pegawai djp dijadiin achievement juga,"['baru', 'kali', 'ini', 'penerbitan', 'faktur', 'pajak', 'dianggap', 'achievement', 'tidak', 'sekalian', 'jumlah', 'nafas', 'pegawai', 'djp', 'dijadikan', 'achievement', 'juga']",-15,negative,"['kali', 'penerbitan', 'faktur', 'pajak', 'dianggap', 'achievement', 'gak', 'nafas', 'pegawai', 'djp', 'dijadiin', 'achievement']",kali penerbitan faktur pajak dianggap achievement gak nafas pegawai djp dijadiin achievement,Topik 3 - Lapor Pajak/SPT
Konsep spt bisa. Giliran klik bayar lapor gak bisa . Pagi siang sore malem subuh log in log out refresh gak ada guna eror terus maunya apa coba ... Nyusahin amat dah mo akhir bulan,instagram,konsep spt bisa giliran klik bayar lapor gak bisa  pagi siang sore malem subuh log in log out refresh gak ada guna eror terus maunya apa coba  nyusahin amat dah mo akhir bulan,"['konsep', 'seperti', 'bisa', 'giliran', 'klik', 'bayar', 'lapor', 'tidak', 'bisa', 'pagi', 'siang', 'sore', 'malam', 'subuh', 'log', 'ini', 'log', 'out', 'refresh', 'tidak', 'ada', 'guna', 'eror', 'terus', 'maunya', 'apa', 'coba', 'menyusahkan', 'amat', 'sudah', 'mau', 'akhir', 'bulan']",-90,negative,"['konsep', 'spt', 'giliran', 'klik', 'bayar', 'lapor', 'gak', 'pagi', 'siang', 'sore', 'malem', 'subuh', 'log', 'log', 'out', 'refresh', 'gak', 'eror', 'maunya', 'coba', 'nyusahin', 'dah']",konsep spt giliran klik bayar lapor gak pagi siang sore malem subuh log log out refresh gak eror maunya coba nyusahin dah,Topik 3 - Lapor Pajak/SPT
