content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Udah disuruh bayar pajak, disuruh ngurus administrasi sendiri, masih sistemnya ribet e polll. Ampun dah",playstore,udah disuruh bayar pajak disuruh ngurus administrasi sendiri masih sistemnya ribet e polll ampun dah,"['sudah', 'disuruh', 'bayar', 'pajak', 'disuruh', 'mengurus', 'administrasi', 'sendiri', 'masih', 'sistemnya', 'ribet', 'e', 'pol', 'ampun', 'sudah']",-61,negative,"['udah', 'disuruh', 'bayar', 'pajak', 'disuruh', 'ngurus', 'administrasi', 'sistemnya', 'ribet', 'polll', 'ampun', 'dah']",udah disuruh bayar pajak disuruh ngurus administrasi sistemnya ribet polll ampun dah,Topik 5 - Pembayaran/Kantor Pajak
"Untuk kelebihannya itu ialah 1. Memudahkan masyarakat dalam membayar pajak 2. Masyarakat dapat menghemat waktu dan biaya tranfortasi 3. Aplikasi ini dapat memberitahu kepada pengguna tentang tanggal tempo pembayaran pajak. Untuk kekurangannya ialah 1. Aplikasi ini rentan terhadap masalah kegagalan sistem, mengganggu pengguna dalam proses pembayaran pajak. 2. Keterbatasan dalam hal fitur 3. Keterbatasan dalam mengakses aplikasi m-pajak",playstore,untuk kelebihannya itu ialah  memudahkan masyarakat dalam membayar pajak  masyarakat dapat menghemat waktu dan biaya tranfortasi  aplikasi ini dapat memberitahu kepada pengguna tentang tanggal tempo pembayaran pajak untuk kekurangannya ialah  aplikasi ini rentan terhadap masalah kegagalan sistem mengganggu pengguna dalam proses pembayaran pajak  keterbatasan dalam hal fitur  keterbatasan dalam mengakses aplikasi mpajak,"['untuk', 'kelebihannya', 'itu', 'ialah', '1', 'memudahkan', 'masyarakat', 'dalam', 'membayar', 'pajak', '2', 'masyarakat', 'dapat', 'menghemat', 'waktu', 'dan', 'biaya', 'tranfortasi', '3', 'aplikasi', 'ini', 'dapat', 'memberitahu', 'kepada', 'pengguna', 'tentang', 'tanggal', 'tempo', 'pembayaran', 'pajak', 'untuk', 'kekurangannya', 'ialah', '1', 'aplikasi', 'ini', 'rentan', 'terhadap', 'masalah', 'kegagalan', 'sistem', 'mengganggu', 'pengguna', 'dalam', 'proses', 'pembayaran', 'pajak', '2', 'keterbatasan', 'dalam', 'hal', 'fitur', '3', 'keterbatasan', 'dalam', 'mengakses', 'aplikasi', 'mpajak']",-102,negative,"['kelebihannya', 'memudahkan', 'masyarakat', 'membayar', 'pajak', 'masyarakat', 'menghemat', 'biaya', 'tranfortasi', 'aplikasi', 'memberitahu', 'pengguna', 'tanggal', 'tempo', 'pembayaran', 'pajak', 'kekurangannya', 'aplikasi', 'rentan', 'kegagalan', 'sistem', 'mengganggu', 'pengguna', 'proses', 'pembayaran', 'pajak', 'keterbatasan', 'fitur', 'keterbatasan', 'mengakses', 'aplikasi', 'mpajak']",kelebihannya memudahkan masyarakat membayar pajak masyarakat menghemat biaya tranfortasi aplikasi memberitahu pengguna tanggal tempo pembayaran pajak kekurangannya aplikasi rentan kegagalan sistem mengganggu pengguna proses pembayaran pajak keterbatasan fitur keterbatasan mengakses aplikasi mpajak,Topik 5 - Pembayaran/Kantor Pajak
"Bagaiamana perasaanmu jika uang pajak yg kita bayarkan di korupsi & di hambur2kan oleh oknum pejabat & wakil rakyat yg kau pilih, & selalu terulang. Dan disaat yg sama banyak rakyatnya yg hidup dibawah garis kemiskinan. Sungguh tragis !!!",playstore,bagaiamana perasaanmu jika uang pajak yg kita bayarkan di korupsi  di hamburkan oleh oknum pejabat  wakil rakyat yg kau pilih  selalu terulang dan disaat yg sama banyak rakyatnya yg hidup dibawah garis kemiskinan sungguh tragis,"['bagaiamana', 'perasaanmu', 'jika', 'uang', 'pajak', 'yang', 'kita', 'bayarkan', 'di', 'korupsi', 'di', 'hambur2kan', 'oleh', 'oknum', 'pejabat', 'wakil', 'rakyat', 'yang', 'kau', 'pilih', 'selalu', 'terulang', 'dan', 'disaat', 'yang', 'sama', 'banyak', 'rakyatnya', 'yang', 'hidup', 'dibawah', 'garis', 'kemiskinan', 'sungguh', 'tragis']",-82,negative,"['bagaiamana', 'perasaanmu', 'uang', 'pajak', 'bayarkan', 'korupsi', 'hamburkan', 'oknum', 'pejabat', 'wakil', 'rakyat', 'kau', 'pilih', 'terulang', 'disaat', 'rakyatnya', 'hidup', 'dibawah', 'garis', 'kemiskinan', 'sungguh', 'tragis']",bagaiamana perasaanmu uang pajak bayarkan korupsi hamburkan oknum pejabat wakil rakyat kau pilih terulang disaat rakyatnya hidup dibawah garis kemiskinan sungguh tragis,Topik 5 - Pembayaran/Kantor Pajak
"Gak bisa di pake kebanyakan di korupsi duitnya . Selamat datang di aplikasi sarang tikus, menyediakan tikus berdasi dengan slogan "" orang baik bayar pajak """,playstore,gak bisa di pake kebanyakan di korupsi duitnya  selamat datang di aplikasi sarang tikus menyediakan tikus berdasi dengan slogan  orang baik bayar pajak,"['tidak', 'bisa', 'di', 'pakai', 'kebanyakan', 'di', 'korupsi', 'duitnya', 'selamat', 'datang', 'di', 'aplikasi', 'sarang', 'tikus', 'menyediakan', 'tikus', 'berdasi', 'dengan', 'slogan', 'orang', 'baik', 'bayar', 'pajak']",-93,negative,"['gak', 'pake', 'kebanyakan', 'korupsi', 'duitnya', 'selamat', 'aplikasi', 'sarang', 'tikus', 'menyediakan', 'tikus', 'berdasi', 'slogan', 'orang', 'bayar', 'pajak']",gak pake kebanyakan korupsi duitnya selamat aplikasi sarang tikus menyediakan tikus berdasi slogan orang bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
"Aplikasinya konyol, bayar pajak dipersulit tapi dipaksa bayar,,, JANGAN DIKORUP TERUS LAH WAHAI PEJABAT",playstore,aplikasinya konyol bayar pajak dipersulit tapi dipaksa bayar jangan dikorup terus lah wahai pejabat,"['aplikasinya', 'konyol', 'bayar', 'pajak', 'dipersulit', 'tapi', 'dipaksa', 'bayar', 'jangan', 'dikorup', 'terus', 'lah', 'wahai', 'pejabat']",-55,negative,"['aplikasinya', 'konyol', 'bayar', 'pajak', 'dipersulit', 'dipaksa', 'bayar', 'dikorup', 'pejabat']",aplikasinya konyol bayar pajak dipersulit dipaksa bayar dikorup pejabat,Topik 5 - Pembayaran/Kantor Pajak
Mau riset kata sandi aja susah. Aplikasi negara indonesia kan ini ya?,playstore,mau riset kata sandi aja susah aplikasi negara indonesia kan ini ya,"['mau', 'riset', 'kata', 'sandi', 'saja', 'susah', 'aplikasi', 'negara', 'indonesia', 'kan', 'ini', 'ya']",-50,negative,"['riset', 'sandi', 'aja', 'susah', 'aplikasi', 'negara', 'indonesia']",riset sandi aja susah aplikasi negara indonesia,Topik 5 - Pembayaran/Kantor Pajak
Kita ini mau bayar pajak lho...bukan nyolong atau korupsi...kenapa aplikasimu kayak gini????....tidak membantu sama sekali...dapat trilyunan uang pajak tp bangun aplikasi yang compatible aja gak bisa!!!profesional dong!!!,playstore,kita ini mau bayar pajak lhobukan nyolong atau korupsikenapa aplikasimu kayak ginitidak membantu sama sekalidapat trilyunan uang pajak tp bangun aplikasi yang compatible aja gak bisaprofesional dong,"['kita', 'ini', 'mau', 'bayar', 'pajak', 'lhobukan', 'mencolong', 'atau', 'korupsikenapa', 'aplikasimu', 'kayak', 'ginitidak', 'membantu', 'sama', 'sekalidapat', 'trilyunan', 'uang', 'pajak', 'tapi', 'bangun', 'aplikasi', 'yang', 'compatible', 'saja', 'tidak', 'bisaprofesional', 'dong']",-87,negative,"['bayar', 'pajak', 'lhobukan', 'nyolong', 'korupsikenapa', 'aplikasimu', 'kayak', 'ginitidak', 'membantu', 'sekalidapat', 'trilyunan', 'uang', 'pajak', 'bangun', 'aplikasi', 'compatible', 'aja', 'gak', 'bisaprofesional']",bayar pajak lhobukan nyolong korupsikenapa aplikasimu kayak ginitidak membantu sekalidapat trilyunan uang pajak bangun aplikasi compatible aja gak bisaprofesional,Topik 5 - Pembayaran/Kantor Pajak
Mau bayar pajak susah sekali .. buang buang waktu malah makin ribet pake djp onlinenya.. banyak pertanyaan ini itu yg sulit dimengerti kita org biasa ..hadehhh,playstore,mau bayar pajak susah sekali  buang buang waktu malah makin ribet pake djp onlinenya banyak pertanyaan ini itu yg sulit dimengerti kita org biasa hadehhh,"['mau', 'bayar', 'pajak', 'susah', 'sekali', 'buang', 'buang', 'waktu', 'malah', 'makin', 'ribet', 'pakai', 'djp', 'onlinenya', 'banyak', 'pertanyaan', 'ini', 'itu', 'yang', 'sulit', 'dimengerti', 'kita', 'orang', 'biasa', 'hadehhh']",-92,negative,"['bayar', 'pajak', 'susah', 'buang', 'buang', 'ribet', 'pake', 'djp', 'onlinenya', 'sulit', 'dimengerti', 'org', 'hadehhh']",bayar pajak susah buang buang ribet pake djp onlinenya sulit dimengerti org hadehhh,Topik 5 - Pembayaran/Kantor Pajak
"Sangat buruk, produk gagal, mau bayar males kalo di korup 👎",playstore,sangat buruk produk gagal mau bayar males kalo di korup,"['sangat', 'buruk', 'produk', 'gagal', 'mau', 'bayar', 'malas', 'kalau', 'di', 'korup']",-39,negative,"['buruk', 'produk', 'gagal', 'bayar', 'males', 'kalo', 'korup']",buruk produk gagal bayar males kalo korup,Topik 5 - Pembayaran/Kantor Pajak
Punya Negara kok kayak aplikasi amatiran.,playstore,punya negara kok kayak aplikasi amatiran,"['punya', 'negara', 'kok', 'kayak', 'aplikasi', 'amatiran']",-18,negative,"['negara', 'kayak', 'aplikasi', 'amatiran']",negara kayak aplikasi amatiran,Topik 5 - Pembayaran/Kantor Pajak
"Susahnya mau bayar pajak, terlalu berbelit",playstore,susahnya mau bayar pajak terlalu berbelit,"['susahnya', 'mau', 'bayar', 'pajak', 'terlalu', 'berbelit']",-25,negative,"['susahnya', 'bayar', 'pajak', 'berbelit']",susahnya bayar pajak berbelit,Topik 5 - Pembayaran/Kantor Pajak
"Mau bayar pajak tapi ntar jadi Harley Davidson atau Rubicon,jadi pikir pikir,mending bantu ke yang membutuhkan saja",playstore,mau bayar pajak tapi ntar jadi harley davidson atau rubiconjadi pikir pikirmending bantu ke yang membutuhkan saja,"['mau', 'bayar', 'pajak', 'tapi', 'entar', 'jadi', 'harley', 'davidson', 'atau', 'rubiconjadi', 'pikir', 'pikirmending', 'bantu', 'ke', 'yang', 'membutuhkan', 'saja']",-38,negative,"['bayar', 'pajak', 'ntar', 'harley', 'davidson', 'rubiconjadi', 'pikir', 'pikirmending', 'bantu', 'membutuhkan']",bayar pajak ntar harley davidson rubiconjadi pikir pikirmending bantu membutuhkan,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi buat bayarin anak pejabat Harley dan Rubicon,playstore,aplikasi buat bayarin anak pejabat harley dan rubicon,"['aplikasi', 'buat', 'bayarin', 'anak', 'pejabat', 'harley', 'dan', 'rubicon']",-23,negative,"['aplikasi', 'bayarin', 'anak', 'pejabat', 'harley', 'rubicon']",aplikasi bayarin anak pejabat harley rubicon,Topik 5 - Pembayaran/Kantor Pajak
Mari bayar pajak,playstore,mari bayar pajak,"['mari', 'bayar', 'pajak']",-13,negative,"['mari', 'bayar', 'pajak']",mari bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Rakyat bayar pajak. Tapi uang nya beli Rubicon dan Harley,playstore,rakyat bayar pajak tapi uang nya beli rubicon dan harley,"['rakyat', 'bayar', 'pajak', 'tapi', 'uang', 'ya', 'beli', 'rubicon', 'dan', 'harley']",-42,negative,"['rakyat', 'bayar', 'pajak', 'uang', 'nya', 'beli', 'rubicon', 'harley']",rakyat bayar pajak uang nya beli rubicon harley,Topik 5 - Pembayaran/Kantor Pajak
"Mau bayar pajak aja dipersulit negara, dan negara bilang penerimaan pajak sedikit. Sungguh aneh",playstore,mau bayar pajak aja dipersulit negara dan negara bilang penerimaan pajak sedikit sungguh aneh,"['mau', 'bayar', 'pajak', 'saja', 'dipersulit', 'negara', 'dan', 'negara', 'bilang', 'penerimaan', 'pajak', 'sedikit', 'sungguh', 'aneh']",-43,negative,"['bayar', 'pajak', 'aja', 'dipersulit', 'negara', 'negara', 'bilang', 'penerimaan', 'pajak', 'sungguh', 'aneh']",bayar pajak aja dipersulit negara negara bilang penerimaan pajak sungguh aneh,Topik 5 - Pembayaran/Kantor Pajak
"Anying... ribet bener mo bayar pajak. Simple in la bangke. Bnyk bet birokrasinya. Bukannya gamau bayar, tapi ribet bgt sat...",playstore,anying ribet bener mo bayar pajak simple in la bangke bnyk bet birokrasinya bukannya gamau bayar tapi ribet bgt sat,"['anying', 'ribet', 'benar', 'mau', 'bayar', 'pajak', 'simple', 'ini', 'lah', 'bangkai', 'banyak', 'banget', 'birokrasinya', 'bukannya', 'tidak mau', 'bayar', 'tapi', 'ribet', 'banget', 'sat']",-83,negative,"['anying', 'ribet', 'bener', 'bayar', 'pajak', 'simple', 'bangke', 'bnyk', 'bet', 'birokrasinya', 'gamau', 'bayar', 'ribet', 'bgt', 'sat']",anying ribet bener bayar pajak simple bangke bnyk bet birokrasinya gamau bayar ribet bgt sat,Topik 5 - Pembayaran/Kantor Pajak
"Mempersulit rakyat, mau bayar pajak aja di buat bingung",playstore,mempersulit rakyat mau bayar pajak aja di buat bingung,"['mempersulit', 'rakyat', 'mau', 'bayar', 'pajak', 'saja', 'di', 'buat', 'bingung']",-42,negative,"['mempersulit', 'rakyat', 'bayar', 'pajak', 'aja', 'bingung']",mempersulit rakyat bayar pajak aja bingung,Topik 5 - Pembayaran/Kantor Pajak
sangat sulit pelayanan di kantor pajak.,playstore,sangat sulit pelayanan di kantor pajak,"['sangat', 'sulit', 'pelayanan', 'di', 'kantor', 'pajak']",-29,negative,"['sulit', 'pelayanan', 'kantor', 'pajak']",sulit pelayanan kantor pajak,Topik 5 - Pembayaran/Kantor Pajak
"aplikasi nya MATI, rugi bayar pajak ke elu, padahal anggaran besar",playstore,aplikasi nya mati rugi bayar pajak ke elu padahal anggaran besar,"['aplikasi', 'ya', 'mati', 'rugi', 'bayar', 'pajak', 'ke', 'lu', 'padahal', 'anggaran', 'besar']",-42,negative,"['aplikasi', 'nya', 'mati', 'rugi', 'bayar', 'pajak', 'elu', 'anggaran']",aplikasi nya mati rugi bayar pajak elu anggaran,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi sekelas milik negara kok kayak gini sih...😂😂😂,playstore,aplikasi sekelas milik negara kok kayak gini sih,"['aplikasi', 'sekelas', 'milik', 'negara', 'kok', 'kayak', 'begini', 'sih']",-29,negative,"['aplikasi', 'sekelas', 'milik', 'negara', 'kayak', 'gini', 'sih']",aplikasi sekelas milik negara kayak gini sih,Topik 5 - Pembayaran/Kantor Pajak
APP RUSAK. GA MUDAH DI PAHAMI DAN SUSAH DI GUNAKAN. SAYA YANG TERBILANG MUDA AJA PUSING. APALAGI ORANG ORANG LANJUT USIA YANG MENGGUNAKAN APP INI. SEMUA APP NEGARA ANEH ANEH. GAPAHAM LAGI SAMA +62,playstore,app rusak ga mudah di pahami dan susah di gunakan saya yang terbilang muda aja pusing apalagi orang orang lanjut usia yang menggunakan app ini semua app negara aneh aneh gapaham lagi sama,"['app', 'rusak', 'tidak', 'mudah', 'di', 'pahami', 'dan', 'susah', 'di', 'gunakan', 'saya', 'yang', 'terbilang', 'muda', 'saja', 'pusing', 'apalagi', 'orang', 'orang', 'lanjut', 'usia', 'yang', 'menggunakan', 'app', 'ini', 'semua', 'app', 'negara', 'aneh', 'aneh', 'gapaham', 'lagi', 'sama', '62']",-122,negative,"['app', 'rusak', 'mudah', 'pahami', 'susah', 'terbilang', 'muda', 'aja', 'pusing', 'orang', 'orang', 'usia', 'app', 'app', 'negara', 'aneh', 'aneh', 'gapaham']",app rusak mudah pahami susah terbilang muda aja pusing orang orang usia app app negara aneh aneh gapaham,Topik 5 - Pembayaran/Kantor Pajak
Bukan mempermudah rakyat ni aplikasi hapus aja ga guna,playstore,bukan mempermudah rakyat ni aplikasi hapus aja ga guna,"['bukan', 'mempermudah', 'rakyat', 'nih', 'aplikasi', 'hapus', 'saja', 'tidak', 'guna']",-39,negative,"['mempermudah', 'rakyat', 'aplikasi', 'hapus', 'aja']",mempermudah rakyat aplikasi hapus aja,Topik 5 - Pembayaran/Kantor Pajak
mau bayar pajak aja susahnya minta ampun.,playstore,mau bayar pajak aja susahnya minta ampun,"['mau', 'bayar', 'pajak', 'saja', 'susahnya', 'meminta', 'ampun']",-21,negative,"['bayar', 'pajak', 'aja', 'susahnya', 'ampun']",bayar pajak aja susahnya ampun,Topik 5 - Pembayaran/Kantor Pajak
Bayar pajak disini tak semudah bayar di tokopedia. Padahal aplikasinya bagus. Harapan saya bayar pajak tuh kayak transfer duit via bank... atau semudah top up gopay atau ovo atau shopee... Contoh untuk bayar saja kita harus tentukan jenis pajak dll seharusnya tinggal klik objek pajaknya trsu tinggal bayar aja. ganti profil foto aja ga bisa...,playstore,bayar pajak disini tak semudah bayar di tokopedia padahal aplikasinya bagus harapan saya bayar pajak tuh kayak transfer duit via bank atau semudah top up gopay atau ovo atau shopee contoh untuk bayar saja kita harus tentukan jenis pajak dll seharusnya tinggal klik objek pajaknya trsu tinggal bayar aja ganti profil foto aja ga bisa,"['bayar', 'pajak', 'disini', 'tak', 'semudah', 'bayar', 'di', 'tokopedia', 'padahal', 'aplikasinya', 'bagus', 'harapan', 'saya', 'bayar', 'pajak', 'tuh', 'kayak', 'transfer', 'duit', 'via', 'bank', 'atau', 'semudah', 'top', 'up', 'gopay', 'atau', 'ovo', 'atau', 'shopee', 'contoh', 'untuk', 'bayar', 'saja', 'kita', 'harus', 'tentukan', 'jenis', 'pajak', 'dll', 'seharusnya', 'tinggal', 'klik', 'objek', 'pajaknya', 'trsu', 'tinggal', 'bayar', 'saja', 'ganti', 'profil', 'foto', 'saja', 'tidak', 'bisa']",-99,negative,"['bayar', 'pajak', 'semudah', 'bayar', 'tokopedia', 'aplikasinya', 'bagus', 'harapan', 'bayar', 'pajak', 'tuh', 'kayak', 'transfer', 'duit', 'via', 'bank', 'semudah', 'top', 'gopay', 'ovo', 'shopee', 'contoh', 'bayar', 'tentukan', 'jenis', 'pajak', 'dll', 'tinggal', 'klik', 'objek', 'pajaknya', 'trsu', 'tinggal', 'bayar', 'aja', 'ganti', 'profil', 'foto', 'aja']",bayar pajak semudah bayar tokopedia aplikasinya bagus harapan bayar pajak tuh kayak transfer duit via bank semudah top gopay ovo shopee contoh bayar tentukan jenis pajak dll tinggal klik objek pajaknya trsu tinggal bayar aja ganti profil foto aja,Topik 5 - Pembayaran/Kantor Pajak
"Susahnya mau bayar pajak, app ini tidk bisa membantu,, mau buat kede billing tak bisa.. tak ada kah cara yang paling mudah untuk bayar pajak..",playstore,susahnya mau bayar pajak app ini tidk bisa membantu mau buat kede billing tak bisa tak ada kah cara yang paling mudah untuk bayar pajak,"['susahnya', 'mau', 'bayar', 'pajak', 'app', 'ini', 'tidk', 'bisa', 'membantu', 'mau', 'buat', 'kede', 'billing', 'tak', 'bisa', 'tak', 'ada', 'kah', 'cara', 'yang', 'paling', 'mudah', 'untuk', 'bayar', 'pajak']",-68,negative,"['susahnya', 'bayar', 'pajak', 'app', 'tidk', 'membantu', 'kede', 'billing', 'kah', 'mudah', 'bayar', 'pajak']",susahnya bayar pajak app tidk membantu kede billing kah mudah bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Astagaa... Sekelas negara buat aplikasi kalah ama soppee,playstore,astagaa sekelas negara buat aplikasi kalah ama soppee,"['astaga', 'sekelas', 'negara', 'buat', 'aplikasi', 'kalah', 'sama', 'soppee']",-25,negative,"['astagaa', 'sekelas', 'negara', 'aplikasi', 'kalah', 'ama', 'soppee']",astagaa sekelas negara aplikasi kalah ama soppee,Topik 5 - Pembayaran/Kantor Pajak
"Validasi data, validasi data, validasi data gituuuu aja terus sampe presiden Ukraina joinan rokok bareng sama presiden rusia👎gak bayar pajek juga gak rugi!",playstore,validasi data validasi data validasi data gituuuu aja terus sampe presiden ukraina joinan rokok bareng sama presiden rusiagak bayar pajek juga gak rugi,"['validasi', 'data', 'validasi', 'data', 'validasi', 'data', 'gituuuu', 'saja', 'terus', 'sampai', 'presiden', 'ukraina', 'joinan', 'rokok', 'bareng', 'sama', 'presiden', 'rusiagak', 'bayar', 'pajek', 'juga', 'tidak', 'rugi']",-42,negative,"['validasi', 'data', 'validasi', 'data', 'validasi', 'data', 'gituuuu', 'aja', 'sampe', 'presiden', 'ukraina', 'joinan', 'rokok', 'bareng', 'presiden', 'rusiagak', 'bayar', 'pajek', 'gak', 'rugi']",validasi data validasi data validasi data gituuuu aja sampe presiden ukraina joinan rokok bareng presiden rusiagak bayar pajek gak rugi,Topik 5 - Pembayaran/Kantor Pajak
Kita sebagai warga negara Wajib pajak,playstore,kita sebagai warga negara wajib pajak,"['kita', 'sebagai', 'warga', 'negara', 'wajib', 'pajak']",-14,negative,"['warga', 'negara', 'wajib', 'pajak']",warga negara wajib pajak,Topik 5 - Pembayaran/Kantor Pajak
"Sangat ribet padahal cuma mau bayar, bukan mau ngmbil Padahal udah sadar mau bayar pajak",playstore,sangat ribet padahal cuma mau bayar bukan mau ngmbil padahal udah sadar mau bayar pajak,"['sangat', 'ribet', 'padahal', 'cuma', 'mau', 'bayar', 'bukan', 'mau', 'ngmbil', 'padahal', 'sudah', 'sadar', 'mau', 'bayar', 'pajak']",-48,negative,"['ribet', 'bayar', 'ngmbil', 'udah', 'sadar', 'bayar', 'pajak']",ribet bayar ngmbil udah sadar bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Pajak buat bayar aparat yang se enak nya kepada rakyat 🤑,playstore,pajak buat bayar aparat yang se enak nya kepada rakyat,"['pajak', 'buat', 'bayar', 'aparat', 'yang', 'se', 'enak', 'ya', 'kepada', 'rakyat']",-32,negative,"['pajak', 'bayar', 'aparat', 'enak', 'nya', 'rakyat']",pajak bayar aparat enak nya rakyat,Topik 5 - Pembayaran/Kantor Pajak
Kemenkeu perlu mengembangkan Aplikasi Akuntansi (Kasir s.d. Neraca) yang terintegrasi dengan Aplikasi Perpajakan Perorangan/Badan supaya Penerimaan Negara dari sektor perpajakan optimal.,playstore,kemenkeu perlu mengembangkan aplikasi akuntansi kasir sd neraca yang terintegrasi dengan aplikasi perpajakan peroranganbadan supaya penerimaan negara dari sektor perpajakan optimal,"['kemenkeu', 'perlu', 'mengembangkan', 'aplikasi', 'akuntansi', 'kasir', 'sd', 'neraca', 'yang', 'terintegrasi', 'dengan', 'aplikasi', 'perpajakan', 'peroranganbadan', 'supaya', 'penerimaan', 'negara', 'dari', 'sektor', 'perpajakan', 'optimal']",-36,negative,"['kemenkeu', 'mengembangkan', 'aplikasi', 'akuntansi', 'kasir', 'neraca', 'terintegrasi', 'aplikasi', 'perpajakan', 'peroranganbadan', 'penerimaan', 'negara', 'sektor', 'perpajakan', 'optimal']",kemenkeu mengembangkan aplikasi akuntansi kasir neraca terintegrasi aplikasi perpajakan peroranganbadan penerimaan negara sektor perpajakan optimal,Topik 5 - Pembayaran/Kantor Pajak
